id,category,avg_rating,n_loved,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
1190,Đồng hồ,5.0,7,12,Viền camera đính kim cương giả sang trọng dành cho iPhone 12 12mini 11 11Pro Max,44000,0,0,0,0,6,3,3,38,2700,252,1300,superike.vn,62,trong vài giờ
1191,Đồng hồ,5.0,4,19,Dây Đeo Thay Thế Chất Liệu Silicon Màu Trơn Dành Cho for Xiaomi Mi Band 5 / Mi Band 5,30000,0,0,0,0,6,4,4,31,2400,672,7700,scoodi.vn,77,trong vài giờ
1192,Đồng hồ,5.0,3,21,Dây đeo silicon cho đồng hồ thông minh Xiaomi Mi Band 3 4,14500,0,0,0,0,6,4,3,31,46,429,98,mythipham18,24,trong vài giờ
1193,Đồng hồ,5.0,1,16,[Readystock] Camera Lens Protective Casing Xiaomi Mi 10 Lite Mi 9 Mi 8 9T Pro Phone Case Candy Shockproof Hard Transparent Matte Hard Cover,29001,0,0,0,0,6,2,1,27,2300,1700,4300,tscak.vn,74,trong vài giờ
1194,Đồng hồ,5.0,3,21,Đồng hồ thông minh Y92 chống nước chế độ định vị wifi chính xác 99%,380000,0,0,0,0,6,3,2,42,1400,197,2600,hoanghien293,98,trong vài giờ
1195,Đồng hồ,5.0,392,14,MIẾNG DÁN PPF GIẢ THÉP CHO Apple Watch Series 1 2 3 4 5 6 kích thước 38mm 40mm 42mm 44mm ĐỘC QUYỀN XOĂN STORE,199000,0,0,0,0,6,3,1,9,11200,411,1100,xoanstore.vn,89,trong vài giờ
1196,Đồng hồ,5.0,3,18,Dây Silicone Chống Sốc Cho Đồng Hồ Thông Minh Apple Watch 44mm 40mm 42mm 38mm Iwatch Series 6 / 5 / 4 / 3 / 2 / 1 Se,99961,0,0,0,0,6,5,5,17,9800,475,11900,1886580.vn,93,trong vài giờ
1197,Đồng hồ,5.0,2,15,REDMI Dây Đeo Silicone Họa Tiết Hoạt Hình Cho Đồng Hồ Thông Minh Xiaomi Mi Band 4c,47760,0,0,0,0,7,4,3,17,9800,475,11900,1886580.vn,93,trong vài giờ
1198,Đồng hồ,5.0,2,22,Dây Đeo Sợi Nylon Cho Đồng Hồ Oppo 41mm 46mm 41mm,69080,0,0,0,0,6,3,4,30,3600,337,7400,geekthink.vn,74,trong vài giờ
1199,Đồng hồ,5.0,1,34,Dây đeo cho đồng hồ thông minh Masstel Dream Action,68310,0,0,0,0,6,4,3,8,470,289,339,sonoer.vn,98,trong vài giờ
1200,Đồng hồ,5.0,1,16,[SALE XẢ MẪU] Dây cao su tone màu độc lạ [CHỐNG BẨN] [Size 38 40 42 44] - Độ dài S/M & M/L có ghi chú ở phân loại,30000,0,0,0,0,6,2,3,13,3300,97,3100,phukienapplewatchhcm,94,trong vài giờ
1201,Đồng hồ,5.0,3,16,Kính Cường Lực Toàn Màn Hình 21d Cho Nokia 1.3 1.4 3.4 5.3 2.3 7.2 7.3 6.2 2.2 4.2 3.2 5.1 6.1 5.4 8.3 5 8 9 C1 C2 C3 X5 X6 X7 XR20 X20 X10 G20 G10 C10 C20 C30 Plus hyRs,25935,0,0,0,0,6,5,5,25,1600,197,10000,noida.vn,93,trong vài giờ
1202,Đồng hồ,4.6,2,17,Kính Cường Lực 44mm 40mm 42mm 38mm 44 42 38 42 mm Cho Đồng Hồ Apple Watch Series 4 3 5 Se 6,39285,0,1,0,0,6,1,1,14,2700,289,2500,liketoshopping.vn,100,trong vài giờ
1203,Đồng hồ,5.0,12,25,Vòng Đeo Tay Tự Làm Chống Rơi Cho Điện Thoại,4736,0,0,0,0,7,2,2,44,151800,3100,225700,xijing.vn,93,trong vài giờ
1204,Đồng hồ,5.0,3,21,Dây Đeo Inox Milanese Cho Đồng Hồ Thông Minh Apple Watch Series Se 6 5 4 3 2 1 44mm 40mm 42mm 38mm,68600,0,0,0,0,7,0,0,7,526,381,592,unicorn_.vn,99,trong vài giờ
1205,Đồng hồ,5.0,5,23,Dây đeo đồng hồ làm từ kim loại thiết kế 2 trong 1 cho Apple watch 44mm 40mm 42mm 38mm 6 se 5 4 3,66000,0,0,0,0,6,1,0,24,13000,589,20600,eighthd.vn,83,trong vài giờ
1206,Đồng hồ,5.0,3,43,Kính Cường Lực Trong Suốt HD Chống Trầy Xước Cho Đồng Hồ Casio Mtp-1375D / 1374d,22571,0,0,0,0,6,5,3,16,1100,457,2400,zr520.vn,92,trong vài giờ
1207,Đồng hồ,5.0,4,23,Dây Apple watch và ốp kính đồng hồ thông minh cao su thời trang cao cấp Series 1/2/3/4/5/6/SE AkiloCase,65500,0,0,0,0,10,5,3,48,13600,78,1200,akilocase,81,trong vài giờ
1208,Đồng hồ,5.0,1,34,Vòng Tay Chống Muỗi Hương Sả Màu Sắc Thời Trang,3000,0,0,0,0,6,3,3,39,1900,4100,11100,sunshine8.vn,94,trong vài giờ
1209,Đồng hồ,5.0,1,40,Vòng cao su giữ đồng hồ đeo tay 18 20 22 24 26mm,10000,0,0,0,0,9,4,2,31,659,463,1300,aaigea.vn,79,trong vài giờ
1210,Đồng hồ,5.0,4,31,Mô Đun Điều Chỉnh Pin Lithium Li-Ion Tp4056 3.7v 4.2v 9v 5v 2a 18650,11691,0,0,0,0,7,2,3,6,589,491,1100,electronicworld.vn,70,trong vài giờ
1211,Đồng hồ,4.6,1,25,Kính Cường Lực 2.5d Bảo Vệ Màn Hình Cho Xiaomi Haylou Solar Ls05 / Rt Ls05S,31750,0,1,0,0,7,6,5,5,171,1400,685,hanpinyou.vn,87,trong vài giờ
1212,Đồng hồ,5.0,3900,30,Combo Dây Và Ốp Silicon Dẻo Cho Apple Watch 1/2/3/4/5/6/se,75000,0,0,0,0,8,1,2,77,7900,45,323,nguyenanhsao.dhtm_t2.1004,100,trong vài giờ
1213,Đồng hồ,4.7,1,320,Chip Sm5713 Cho Sạc Pin Sm5713,80000,0,0,0,1,2,0,0,14,200,893,293,cosmicbeing.vn,98,trong vài giờ
1214,Đồng hồ,4.5,43,82,"ỐP LƯNG SU APPLE WATCH Seriese 38mm, 40mm, 42mm, 44mm",10000,2,1,0,1,20,6,1,36,192,65,234,exphone.vn,19,trong vài phút
1215,Đồng hồ,4.7,3,81,Dây đeo silicon chất lượng cao thay thế cho đồng hồ  Fitbit versa,80000,1,0,0,1,14,5,4,36,2400,672,7700,scoodi.vn,77,trong vài giờ
1216,Đồng hồ,4.9,13,43,[Hàng Loại 1] Dây Đồng Hồ Apple Watch Da phối 2 màu,175000,0,0,0,1,13,3,4,49,599,108,564,vuongchien1489,57,trong vài giờ
1217,Đồng hồ,4.9,3300,29,"[Tặng đồ cắt mắt] Dây đồng hồ kim loại thép đúc mắt to, khóa bướm, chốt thông minh cỡ 20mm, 22mm",199000,0,0,0,1,13,6,6,49,14700,204,4000,swa.store,75,trong vài giờ
1218,Đồng hồ,4.9,11,28,Dây đeo Đồng hồ thông minh seri:1/2/3/4/5/6/se/7 mẫu hồng nude bản nhỏ cực xinh,230000,0,0,0,1,13,4,4,33,3800,325,2900,linhkienanhvu,97,trong vài phút
1219,Đồng hồ,5.0,1500,14,Đồng hồ thông minh L13 Nam,449000,0,0,0,0,7,6,1,34,1500,7,83,anhtuanlt,98,trong vài giờ
1220,Đồng hồ,5.0,25,48,Dây Sport Loop Apple WATCH full màu,40000,0,0,0,0,14,2,2,32,690,203,416,phukienhyun,52,trong vài giờ
1221,Đồng hồ,5.0,9,28,XIAOMI K20/ K20 PRO ỐP BẢO VỆ 2 MẶT CHÍNH HÃNG GKK CAO CẤP,65000,0,0,0,0,14,8,4,51,18300,1500,11500,shopphukienmq,86,trong vài giờ
1222,Đồng hồ,4.5,2,74,Ốp dẻo siêu bền dành cho Samsung Galaxy Watch 42mm - 46mm - chính hãng sikai,69000,2,0,1,2,21,8,5,45,9400,739,37800,binoshopp,36,trong vài giờ
1223,Đồng hồ,4.8,1,75,Dán siêu dính PPF chống xước iPhone 12 Mini 12 12 Pro 12 Promax full lưng viền,45000,0,0,0,2,10,2,0,34,1700,1000,1800,89phukien,87,trong vài giờ
1224,Đồng hồ,4.6,5,38,Xiaomi Mi Watch Dây Đeo Thay Thế Chất Liệu Silicon Màu Trơn Cho Miwatch strap,68000,0,0,1,2,6,2,2,19,35,61,201,icase01.vn,100,trong vài giờ
1225,Đồng hồ,4.0,2,34,"[GIÁ TẬN XƯỞNG] Dây da quấn gọn dây điện, dây cáp điện thoại, Macbook, iPad, Laptop",14750,0,1,0,0,2,2,1,42,5700,91,1100,alanoxe2banh,94,trong vài giờ
1226,Đồng hồ,4.5,9,38,Dây Đeo Bằng Silicone Mềm In Hình Hoạt Hình 3d Cho Đồng Hồ Thông Minh Xiaomi Mi Band 5 Miband 4,16008,1,0,1,0,9,4,5,30,70800,3700,79000,rui_yan.vn,39,trong vài giờ
1227,Đồng hồ,4.8,5,67,Dây đeo thay thế apple watch - Su trơn,50000,0,0,1,2,15,6,4,33,3800,1200,9200,zmishop,78,trong vài giờ
1228,Đồng hồ,4.9,3,24,Ốp Bảo Vệ Mặt Đồng Hồ Thông Minh Huawei Band 6/6Pro,35450,0,0,0,1,6,3,2,17,357,145,299,yeyege.vn,68,trong vài giờ
1229,Đồng hồ,4.9,3,21,Ốp Carbon nhựa PC cho Apple Airtag kèm móc khóa,24000,0,0,0,1,6,3,3,14,153,38,274,yuancase,93,trong vài giờ
1230,Đồng hồ,4.9,3,47,Ốp Silicone Bảo Vệ Mặt Đồng Hồ Apple Watch Series 6/ Se/ 5/ 4/ 3/ 2/ 1,22400,0,0,0,1,8,2,3,45,9700,675,18000,3cworld.vn,94,trong vài giờ
1231,Đồng hồ,4.7,2,33,Ốp lưng Vsmart live 4 /  active 3 / joy 3 / joy 2 plus / star / bee 3 / joy 1 plus họa tiết phủ bóng cao cấp P5,52000,0,1,0,1,10,3,3,56,29400,2700,226200,perfectstyle,86,trong vài giờ
1232,Đồng hồ,4.4,4,43,Dây đồng hồ inox 22mm thay thế cho Huawei Watch GT 46mm/Huami Amazfit Pace/Amazfit Stratos 2/2S,94887,1,0,1,2,9,4,4,34,3000,920,11900,jessie8814.vn,58,trong vài giờ
1233,Đồng hồ,4.7,1,26,Kính cường lực Vsmart Bee 3/ Star 3/ Active 3/ Joy 3 kính trong suốt,11500,0,1,0,0,8,7,4,60,5400,2600,9900,hungthach,96,trong vài giờ
1234,Đồng hồ,4.0,9,208,Kính thực tế ảo 3D phân cực,12946,1,0,0,2,3,2,1,32,1400,1400,4400,vernesss.vn,87,trong vài giờ
1235,Đồng hồ,5.0,3,58,Duo Teng Dây đeo silicon thay thế cho vòng deo tay thông minh Xiao Mi Band 3/4,17940,0,0,0,0,3,0,0,27,2200,181,1700,duoteng.vn,67,trong vài giờ
1236,Đồng hồ,4.7,15,73,Combo dây thép milanese + ốp viền dành cho apple watch,185000,2,0,0,0,21,7,7,37,6600,874,2600,ruby_phuong_anh,98,trong vài giờ
1237,Đồng hồ,4.8,263,65,đồng hồ thông minh t500,212000,0,0,1,2,13,10,6,19,24900,1200,2300,hduongkts1,45,trong vài giờ
1238,Đồng hồ,4.9,4,35,Dây đeo thay thế bằng thép không gỉ cho đồng hồ Samsung Gear S2 Classic,113800,0,0,0,1,15,7,2,42,31800,1000,54700,dinghanda.vn,93,trong vài giờ
1239,Đồng hồ,4.9,7,53,Vỏ Silicon Bảo Vệ Màn Hình Đồng Hồ Thông Minh Apple Watch 3 / 2 / 1 42Mm / 38Mm,20000,0,0,0,1,15,4,5,30,3200,124,4800,cryg.vn,57,trong vài giờ
1240,Đồng hồ,4.9,96,42,Dây đồng hồ samsung active hàng công ty  (Zin) 20mm,117500,0,0,0,1,15,10,7,28,6600,38,329,huuvinh0409,49,trong vài phút
1241,Đồng hồ,4.9,2,43,FREESHIP 99K TOÀN QUỐC_Huawei P9 _Cường lực trong suốt KHÔNG full màn,30000,0,0,0,1,16,8,0,63,43600,2300,69000,huynhtan.xiaomiking,100,trong vài giờ
1242,Đồng hồ,4.9,6,29,Ốp TPU bảo vệ cho đồng hồ Huawei GT 2E 46mm thể thao,96000,0,0,0,1,16,7,5,53,4700,296,6200,chixuong,95,trong vài giờ
1243,Đồng hồ,4.9,3,40,Vòng Bezel bảo vệ mặt đồng hồ bằng kim loại tự dính cho Huawei Watch GT2 46MMS amsung Gear S3 Frontier Classic,44880,0,0,0,1,15,3,3,30,785,635,5000,rongke.vn,16,trong vài giờ
1244,Đồng hồ,4.5,117,106,Kính cường lực 3D phủ toàn màn hình cho đồng hồ thông minh Apple Watch 38mm 40mm 44mm 42mm iWatch Series 4 2 1,36000,2,0,0,1,14,6,2,32,1500,834,5000,rywill.vn,94,trong vài giờ
1245,Đồng hồ,4.8,9,47,Dây đeo bằng da đầy màu sắc thiết kế vân da cá 38/42/40 / 44mm cho iWatch Series 4 3 2,102400,0,0,1,0,7,2,1,41,3200,124,4800,cryg.vn,57,trong vài giờ
1246,Đồng hồ,4.8,2,34,Dây Đeo Inox Milanese Khóa Nam Châm Cho Đồng Hồ Thông Minh Samsung galaxy watch Active 2 44mm 40mm Active2,93000,0,0,1,0,7,0,0,17,833,214,1100,lianfang1681.vn,84,trong vài giờ
1247,Đồng hồ,5.0,20,35,"Adapter cho dây đồng hồ apple watch size 38mm, 42mm, 44mm",69000,0,0,0,0,14,5,3,76,2500,205,2500,2noshop,89,trong vài giờ
1248,Đồng hồ,4.9,8,40,Dây đeo Apple Watch cao su lỗ Nike MẢNH DÀI M/L | [Fullsize 38 40 42 44] chất silicon siêu mềm,18000,0,0,1,0,14,2,1,13,3300,97,3100,phukienapplewatchhcm,94,trong vài giờ
1249,Đồng hồ,5.0,6,41,Dây Đeo Silicon Thể Thao Cho Đồng Hồ Thông Minh Apple Watch 1 / 2 / 3 / 4 / 5 / 6 Iwatch 38mm / 40mm / 42mm / 44mm,54000,0,0,0,0,14,6,6,31,3300,308,14500,guanzizai.vn,78,trong vài giờ
1250,Đồng hồ,4.3,7,17,Kính Thực Tế Ảo 3d Mini Cho Điện Thoại Ios Android,16515,0,1,0,3,5,4,3,12,25200,5500,29700,infiniteforce.vn,83,trong vài giờ
1251,Đồng hồ,4.9,13,35,Cartoon Cute Lucky Cat Airpods 3 Protective Cover Airpodspro Silicone Shell,50000,0,0,0,1,7,1,2,26,12600,1100,9100,drc_shop.vn,74,trong vài giờ
1252,Đồng hồ,5.0,7,37,MYRONGOODS Metal Mesh Strap Milanese Stainless Steel Wristband for Xiaomi Mi Band 4 3,78996,0,0,0,0,13,2,1,30,7900,3100,7500,myrongoods.vn,77,trong vài giờ
1253,Đồng hồ,4.8,5,37,Dây đeo Nike sport apple watch,89000,0,0,1,0,7,2,1,61,29400,2700,226200,perfectstyle,86,trong vài giờ
1254,Đồng hồ,4.8,2,53,Ốp bảo vệ chuyên dụng cho mặt đồng hồ thông minh Samsung Galaxy Fit 2 Sm-R220,25415,0,0,1,1,15,11,10,30,1300,720,4600,kevinlam.vn,32,trong vài giờ
1255,Đồng hồ,5.0,4900,46,"[Đủ seri1,2,3,4,5,6,SE]Vỏ bảo vệ apple watch đính kim cương thời trang",120000,0,0,0,0,10,4,0,53,4100,17,397,susu110.vn,57,trong vài giờ
1256,Đồng hồ,5.0,6,75,Adapter cho đồng hồ Apple watch (gồm 2 chiếc),35000,0,0,0,0,14,5,5,34,2500,271,3200,mantra_shopnvt,96,trong vài giờ
1257,Đồng hồ,5.0,6,69,Ốp đồng hồ nhôm bảo vệ cho Iwatch 1/2/3/4/5/6/SE 38mm 40mm 42mm 44mm,37000,0,0,0,0,14,4,3,41,476,161,1600,fashionshop1.vn,43,trong vài giờ
1258,Đồng hồ,5.0,5400,31,Dây Ap Watch ✿ Free Ship ✿ Dây Ap Watch Thép Không Gỉ Dòng Series 5/4/3/2/1 - MOBILE89,89000,0,0,0,0,17,9,1,16,30800,460,1300,phukienchinhhang89,96,trong vài giờ
1259,Đồng hồ,5.0,3,35,"Dây đeo kim loại mắt to TF mi band 6, miband 5 chính hãng MIJOBS, dây kim loại thay thế mi band 5, miband 6 viền vân TF",141500,0,0,0,0,17,10,9,16,3700,107,7600,timefall,90,trong vài giờ
1260,Đồng hồ,5.0,1,54,"Ốp Apple Watch series 7/ 6/ 5/ SE - dẻo, trong suốt",44500,0,0,0,0,18,7,7,18,741,341,917,timinshop20,100,trong vài giờ
1261,Đồng hồ,4.9,9,108,Pin cho đồng hồ thông minh DZ09 Apwatch A1 A8L GM08,22000,0,0,0,1,8,4,0,44,315,1100,842,kiemphongkimshop,49,trong vài giờ
1262,Đồng hồ,4.9,2,70,Dán decal vân cacbon full lưng viền cho Huawei Mate20pro/ mate20x/ P30pro,25000,0,0,0,1,14,7,3,51,5300,439,10600,sonvu2402,90,trong vài giờ
1263,Đồng hồ,5.0,79,65,Vòng đeo tay thông minh Xiaomi Mi Band 6 theo dõi sức khỏe kháng nước 5ATM - Chính hãng BH 12 tháng,949000,0,0,0,0,19,15,14,4,13200,2000,923,thegioididong_official_store,96,trong vài phút
1264,Đồng hồ,4.8,1100,66,Đồng hồ định vị chống nước GPS GW400X .có camera và bàn phím,920000,1,0,0,2,29,17,8,72,4700,57,282,beautyfulsmile,3,trong vài giờ
1265,Đồng hồ,5.0,3,60,Dây Đeo Inox Milanese Cho Đồng Hồ Thông Minh Apple Watch Se 40mm 44mm 3 2 1 42mm 38mm,49647,0,0,0,0,14,10,10,25,17,55,192,w17006939276.vn,56,trong vài giờ
1266,Đồng hồ,4.8,23,129,Xumu For Samsung Galaxy Watch 46mm 42mm Gear S4 Edges Plating Soft TPU Protective Case,56500,0,0,1,2,19,7,4,36,1600,361,1800,xumu.vn,98,trong vài phút
1267,Đồng hồ,5.0,43,23,Vỏ Bảo Vệ Hộp Sạc Tai Nghe Không Dây Mềm Trong Suốt Hình Stellalou Dễ Thương Cho Airpods 1 2 3 Pro Ốp,29938,0,0,0,0,13,5,5,26,16100,762,5300,vigour_fairy.vn,71,trong vài giờ
1268,Đồng hồ,5.0,2,34,Dây cáp mở rộng chuyển đổi USB 1.1 đầu cắm sang E AB MF lỗ cắm 60cm chất lượng cao,6971,0,0,0,0,7,2,2,32,1400,1400,4400,vernesss.vn,87,trong vài giờ
1269,Đồng hồ,4.7,8,69,12 Bao Tay Đeo Chơi Game Pubg Bằng Sợi Carbon 18-pin,15000,0,0,0,3,7,6,4,28,571,2400,571,hhuualalan.vn,46,trong vài giờ
1270,Đồng hồ,4.8,12,54,Dây đeo inox Milanese thay thế cho đồng hồ thông minh Apple Watch 7 6 Se 5 4 3 2 1 Iwatch 45mm 41mm 42mm 38mm 40mm 44mm,111600,0,0,1,3,18,7,6,29,35100,918,82900,mycover.vn,86,trong vài giờ
1271,Đồng hồ,4.8,8,97,Bộ 2 miếng dán bảo vệ màn hình đồng hồ thông minh Xiaomi Mi Band 3,12500,1,0,2,2,36,12,10,17,9800,475,11900,1886580.vn,93,trong vài giờ
1272,Đồng hồ,4.4,15,58,Bút cảm ứng đầu cứng cho Ipad/Iphone/Samsung Galaxy,7480,1,0,3,4,14,15,13,36,7300,3800,12400,hxbgxb.vn,68,trong vài giờ
1273,Đồng hồ,5.0,7,278,(BẢO HÀNH 1 ĐỔI 1) đồng hồ thông minh thay hình nền được-đồng hồ điện tử nghe gọi t500,315000,0,0,0,0,7,7,5,48,42600,471,6300,saoshop.vn,87,trong vài giờ
1274,Đồng hồ,4.8,20,102,FREESHIP 99K TOÀN QUỐC_[COMBO SỐC] Ốp lưng Nokia X5 + kính cường lực full màn,66330,1,0,0,3,33,16,2,50,25900,3500,48900,handtown,89,trong vài giờ
1275,Đồng hồ,5.0,1,66,Mặt kính Redmi Note 5 Pro / Redmi Note 5,25000,0,0,0,0,8,2,1,21,1500,2100,10300,linhkienxuanphuong,88,trong vài giờ
1276,Đồng hồ,5.0,7,101,Đế Sạc Màu Đỏ Tiện Dụng Cho Đồng Hồ Thông Minh Galaxy Watch Active 2/kt,48307,0,0,0,0,9,1,1,25,272,3200,2900,redkee.vn,92,trong vài giờ
1277,Đồng hồ,4.5,3,110,Kính cường lực bảo vệ chuyên dụng cho màn hình đồng hồ thông minh Apple Watch 1 2 3 4 42mm 44mm 40mm 38mm,19000,1,0,2,1,13,8,5,33,247,201,2100,yasonshop.vn,75,trong vài giờ
1278,Đồng hồ,4.9,1,63,Miếng Dán Bảo Vệ Màn Hình Cho Đồng Hồ Huawei Watch Gt2 Pro,17400,0,0,1,0,14,7,5,34,3000,920,11900,jessie8814.vn,58,trong vài giờ
1279,Đồng hồ,4.9,7,78,Khung Silicone Mềm Bảo Vệ Đồng Hồ Apple Watch 6 5 4 40mm 44mm Iwatch Series 3 2 42mm 38mm,22000,0,0,1,1,37,24,20,22,289,307,285,zhiren.vn,92,trong vài giờ
1280,Đồng hồ,4.8,7,51,Ốp bảo vệ 9H 38mm 40mm 42mm 44mm cho Apple Watch 1 2 3 4 5 6 6SE,19500,0,0,1,2,17,8,8,12,4500,690,24900,screenfilm.vn,67,trong vài giờ
1281,Đồng hồ,4.7,6,68,[Chuẩn 1:1] Dây apple watch sport band đủ size,85000,0,1,0,2,16,8,5,72,1400,64,2500,susj829,86,trong vài phút
1282,Đồng hồ,5.0,2,81,Kính cường lực cho đồng hồ Garmin Vivoactive 3,7590,0,0,0,0,11,7,7,35,7800,1600,18300,sophie.vn,93,trong vài giờ
1283,Kính cường lực,4.9,13,440,Kính cường lực iPad 10.2 inch 2020 (Gen 8),39000,2,0,1,2,90,36,31,65,1300,824,7700,137pk_shop,4,trong vài giờ
1284,Kính cường lực,4.9,41,431,SIÊU KÍNH CƯỜNG LỰC KING KONG CHỐNG NHÌN TRỘM IPHONE XS MAX X XS 8plus 7plus 8 7 6splus 6plus 6s 6hiệu WK,83500,2,0,1,0,117,25,17,48,2100,592,5300,phukienmoclinh,74,trong vài giờ
1285,Kính cường lực,4.9,8,828,Kính cường lực bảo vệ màn hình cho For iPhone 5 5S SE 6 6S 7 8 11 X XS XR 12 Mini Pro Max Plus A10 A10S M10 A20 A30 A40S A80 A90 A51 A71 A80S A81 A50S M30S M30 A30S A70 A70S,14250,4,0,3,2,165,74,65,32,6700,395,32400,noidatech.vn,91,trong vài giờ
1286,Kính cường lực,4.9,11,664,Cường lực full màn Huawei Y7 Pro 2019 full keo không chấm li ty,11500,0,2,4,8,151,64,50,46,16600,1500,143100,thuy.dau,87,trong vài giờ
1287,Kính cường lực,4.9,7200,495,Kính Cường Lực Samsung J7 Prime Full Màn hình 9D Thế hệ mơi - Siêu Cứng Bền,17500,1,1,3,7,166,47,32,33,38100,1900,30100,phukienso24h,96,trong vài giờ
1288,Kính cường lực,4.8,48,649,Kính cường lực 9D bảo vệ toàn diện cho màn hình điện thoại Xiaomi Mi Poco X3 NFC M4 M3 F3 GT F2 Pro 5G,16000,2,3,4,5,177,111,80,25,34100,610,63700,mcmeme1.vn,64,trong vài giờ
1289,Kính cường lực,4.9,25,807,Kính Cường lực Toàn Màn Hình Cho iPhone 6 7 8 plus x xr xs max 11 12 13pro,12907,3,0,5,6,175,137,125,13,516,193,1900,screensaver.vn,62,trong vài giờ
1290,Kính cường lực,5.0,22,450,Kính cường lực 9D bảo vệ toàn màn hình cho Samsung Galaxy A7 A9 2018 A30 A40 A50 A60 A70 A80,17000,0,0,1,4,134,47,44,52,26800,1900,37200,freeer.vn,82,trong vài giờ
1291,Kính cường lực,4.8,2600,3400,"COMBO Phụ kiện bảo vệ 8Plus/X/XsMax/11ProMax/12ProMax X/XS/XSMax, 7+, 8+, ( Viền Camera, Dust Plug, Phím Home)",25500,23,11,19,62,1200,353,241,33,55500,117,60700,phukienhatde,99,trong vài giờ
1292,Kính cường lực,4.9,181,1700,Kính cường lực CHỐNG BÁM VÂN TAY dán TRÀN MÀN HÌNH dành cho iphone 6/6s/7/7plus/8/8plus/plus/x/xr/xs/11/12/13/pro/max,78000,5,6,14,30,652,373,334,62,1300,103,7200,rs201,82,trong vài giờ
1293,Kính cường lực,5.0,7,224,Kính cường lực iphone 10D TÊ GIÁC full màn 6/6s/7/7plus/8/8plus/plus/x/xr/xs/11/12/13/pro/max,10800,0,0,0,0,67,30,29,12,14000,221,17500,pkdtsky,100,trong vài giờ
1294,Kính cường lực,4.7,3,421,Cường lực Samsung S20 FE/M51/Note 10 Lite/S10 lite trong suốt,10000,3,1,0,6,55,26,22,43,16600,1500,143100,thuy.dau,87,trong vài giờ
1295,Kính cường lực,4.9,19,256,Kính cường lực Xiaomi Redmi 5 Plus trong suốt không full chính hãng GOR,100000,1,0,2,2,80,38,7,55,43600,2300,69000,huynhtan.xiaomiking,100,trong vài giờ
1296,Kính cường lực,4.8,300,312,"Cường Lực Dẻo KingKong cho iPhone  6plus / 7,8plus / X / XR /Xsmax / 11 / 11pro / 11promax",35000,1,1,1,2,46,18,11,22,6500,829,1600,adzu.store,62,trong vài giờ
1297,Kính cường lực,4.9,24,249,[CÓ VIDEO] BỘ BẢO VỆ CAM X11-X11PRO-X11PROMAX,23200,0,1,2,3,89,32,31,45,12600,385,13600,phukienhamy36,90,trong vài giờ
1298,Kính cường lực,4.6,15,338,Miếng Dán PPF Xiaomi Poco x3 / Poco X3 pro NFC Chịu Lực - Chống Trầy Xước Tuyệt Đối,22000,4,3,7,7,101,55,36,58,29400,2700,226200,perfectstyle,86,trong vài giờ
1299,Kính cường lực,4.9,155,2100,Miếng dán mặt sau Cacbon Các dòng điện thoại,5000,2,1,7,5,547,153,38,75,51500,1900,64100,fukishop,97,trong vài giờ
1300,Kính cường lực,5.0,27,289,dán lưng samsung s6 s6e s7 s7e s8 s8plus,5000,0,0,1,0,48,13,2,74,42300,692,51100,duong2003,82,trong vài giờ
1301,Kính cường lực,4.8,7,345,Dán PPF full viền - skin dán cho iphone 6/6plus/7/8/7plus/8plus /X/Xr/XsMax/11ProMax/11Pro/12ProMax/12Mini,12000,1,1,1,2,65,32,24,9,3300,76,3400,phukien_manhan,62,trong vài giờ
1302,Kính cường lực,4.4,1300,698,"Bộ màn hình iphone 5, 5c[Tặng bộ sửa 8 trong 1]",289000,24,6,16,21,211,148,44,43,2300,26,923,shopquangchau8852,38,trong vài giờ
1303,Kính cường lực,4.6,11,484,Miếng dán bảo vệ màn hình điện thoại Samsung Galaxy S8 S9 Plus Note 8 S10 Plus,8743,5,2,2,6,80,36,29,53,7900,2700,28300,warmstation.vn,93,trong vài giờ
1304,Kính cường lực,4.7,6,327,Combo ốp + kính full màn full keo 9H samsung galaxy A20 A30 A50 2019,15000,4,1,3,4,92,36,31,63,142400,1200,472200,linhhoangthanhdiem,88,trong vài giờ
1305,Kính cường lực,5.0,16,257,Kính Cường Lực Iphone WK KingKong 9D Bo Cong Cạnh Full - Hàng chính hãng WK fullbox,94500,0,0,1,1,90,33,30,61,12200,248,7000,quydylan,100,trong vài giờ
1306,Kính cường lực,4.9,1600,1900,"[1k/ 2bộ] Giấy lau cường lực lau kính 1 lau ướt 2 lau khô , lau sạch bụi bẩn trên điện thoại",1000,1,0,1,3,159,60,51,34,51000,67,16300,chuyenphukienre,82,trong vài giờ
1307,Kính cường lực,4.9,9,768,"Kính cường lực iphone Remax 15D  full màn,ip 6/6plus/6s/6s plus/6/7/7plus/8/8plus/x/xs/xs max/11/11 pro/11promax",8750,0,0,2,4,148,40,38,20,59100,101,10400,vuaphukien.dienthoai,96,trong vài giờ
